日期,排名,电影ID,电影名称,影片英文名称,当前票房(万),累计票房(万),累计场次,累计人次(万),天数,票房占比,当前场次,当前人次(万),人次占比,累计上映天数,场均人次,场均收入,上映日期,黄金场票房(万),黄金场场次,黄金场人次(万),黄金场排座(万),黄金场场均人次,票房环比,场次环比,人次环比,场次占比,上午场票房(万),上午场场次,上午场人次(万),下午场票房(万),下午场场次,下午场人次(万),加映场票房(万),加映场场次,加映场人次(万),上座率,黄金场票房占比,黄金场场次占比,黄金场人次占比,黄金场上座率,票房占全国比,当前排座(万),排座占比
2023-09-17,148,4344,指环王：护戒使者,The Lord of the Rings: The Fellowship of the Ring,0,60798642.48,313260,1596962,1,0,1,0,0,7833,0,0,2002-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,149,5303,超能陆战队,Big Hero 6,0,527288548.8,565383,14376102,1,0,1,0,0,3124,0,0,2015-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,150,5440,阿里巴巴大盗奇兵,Alibaba and The Thief,0,15833062.29,69356,557497,1,0,2,0,0,3040,0,0,2015-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,151,5485,侏罗纪世界,Jurassic World,0,1420732788,1134235,37103947,1,0,2,0,0,3022,0,0,2015-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,152,5522,煎饼侠,Jian Bing Man,0,1162757257,908345,35582640,1,0,3,0,0,2985,0,0,2015-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,153,5612,滚蛋吧！肿瘤君,Go Away Mr. Tumour,0,511807947.3,604332,15214119,1,0,1,0,0,2958,0,0,2015-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,154,5687,魔镜奇缘,Enchanted Mirror Romance,0,16022848.11,66101,536762,1,0,1,0,0,2937,0,0,2015-09-03,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,155,5884,海绵宝宝,The SpongeBob Movie: Sponge Out of Water,0,56781852.77,138626,1822353,1,0,4,0,0,2848,0,0,2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-09-17,156,28235,孤注一掷,Sink or Swim,0,47158,260,1270,1,0,2,0,0,11552,0,0,1992-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,157,34213,单声,Mr.Chan Sheng,0,93795,236,4592,1,0,2,0,0,640,0,0,2021-12-17,0,0,0,0,0,0,-66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-09-17,158,34427,钢铁飞龙之再见奥特曼,Dragon Force Movie,0,40726036.84,106394,1290956,1,0,3,0,0,2178,0,0,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,159,34766,红海行动,Operation Red Sea,0,3652535222,2867299,92994903,1,0,1,0,0,2040,0,0,2018-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,160,35017,小公主艾薇拉与神秘王国,Princess and the Kingdom,0,6619164.72,56408,248094,1,0,1,0,0,1968,0,0,2018-04-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
2023-09-17,161,35047,狂暴巨兽,Rampage,0,1003950474,2140912,28836039,1,0,4,0,0,1984,0,0,2018-04-13,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-09-17,162,35077,信仰者,The Faithful,0,11611692.23,29251,380806,1,0,1,0,0,1851,0,0,2018-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,163,35239,侏罗纪世界2,Jurassic World: Fallen Kingdom,0,1695882459,2486326,47507671,1,0,1,0,0,1921,0,0,2018-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,164,35473,恐龙王,Dino King,0,28623673.81,104974,935756,1,0,2,0,0,1773,0,0,2018-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,165,35974,青蛙王子历险记,Frog Prince Adventures,0,11221755.12,57083,288011,1,0,1,0,0,1627,0,0,2019-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,166,35998,熊出没·原始时代,Boonie Bears:Blast Into The Past,0,718144330.1,832181,18337741,1,0,1,0,0,1686,0,0,2019-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,167,36022,相信·爱,Encounter Love,0,744.99,116,26,1,0,2,0,0,27,0,0,2023-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,240,0
2023-09-17,168,36239,悟空奇遇记,WuKong's Adventure,0,19044580.82,87443,659843,1,0,1,0,0,1601,0,0,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,169,38926,草原大作战,Sheep and Wolves,0,1903466.27,43873,66087,1,0,15,0,0,533,0,0,2022-04-03,0,0,0,0,0,0,-25,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,384,0
2023-09-17,170,39078,汪汪队立大功大电影,Paw Patrol: The Movie,0,82533070.4,524634,2505383,1,0,6,0,0,612,0,0,2022-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2023-09-17,171,39080,熊出没·重返地球,Boonie Bears：Back To Earth,0,978303274.5,1271684,20979069,1,0,5,0,0,594,0,0,2022-02-01,0,0,0,0,0,0,-16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2023-09-17,172,39118,新灰姑娘2,Cinderella and the Spellbinder,0,31609136.1,269078,931725,1,0,13,0,0,352,0,0,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2023-09-17,173,39162,开心超人之英雄的心,The Stones,0,16575110.38,182900,522451,1,0,15,0,0,423,0,0,2022-07-22,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2023-09-17,174,39211,超级英雄美猴王：齐天儿,The First Superhero: Monkey King,0,5230695.33,31783,152973,1,0,4,0,0,51,0,0,2023-07-29,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-09-17,175,39214,小马宝莉：新世代,My Little Pony: A New Generation,0,17210439.81,112328,550466,1,0,1,0,0,415,0,0,2022-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,176,39216,猪猪侠大电影·海洋日记,GG BOND：Ocean Mission,0,29410648.41,205948,898273,1,0,1,0,0,408,0,0,2022-08-06,0,0,0,0,0,0,-66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,177,39232,陪你在全世界长大,To The World With You,0,1312503.68,52451,36134,1,0,5,0,0,311,0,0,2022-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,178,39278,平凡英雄,Ordinary Hero,0,222462078.7,1417100,5674712,1,0,1,0,0,353,0,0,2022-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,179,38432,奇异世界历险记,Adventures In Wonder World,0,5019370.41,42413,149150,1,0,12,0,0,898,0,0,2021-04-03,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2023-09-17,180,38742,落地生根,Rooting,0,1103549.07,5177,34426,1,0,2,0,0,151,0,0,2023-04-20,0,0,0,0,0,0,-33.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,236,0
2023-09-17,181,38744,笨鸟大冒险,A Bird's Journey,0,6383143.28,86429,221438,1,0,4,0,0,653,0,0,2021-12-04,0,0,0,0,0,0,-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
2023-09-17,182,38810,探探猫人鱼公主,TAN TAN MEOW:THE MERMAID PRINCESS,0,5633334.65,40286,170390,1,0,3,0,0,717,0,0,2021-10-01,0,0,0,0,0,-100,0,-100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
2023-09-17,183,38896,不要再见啊，鱼花塘,Virgin Blue,0,1003428.09,5348,26170,1,0,1,0,0,297,0,0,2022-11-25,0,0,0,0,0,0,-50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
2023-09-17,184,38245,魔法鼠乐园,Magic Mouse Paradise,0,4234535.17,101021,140383,1,0,6,0,0,474,0,0,2022-06-01,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2023-09-17,185,38250,汪汪队立大功之超能救援,Paw Patrol : Mighty Pups,0,79107894.51,464983,2646911,1,0,1,0,0,1039,0,0,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-17,186,37860,饮料超人,Soda Bros,0,999089.35,14219,33094,1,0,3,0,0,828,0,0,2021-06-12,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2023-09-17,187,37983,孤山,EMPTY VILLAGE,0,4640.99,200,154,1,0,1,0,0,17,0,0,2023-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
2023-09-17,188,38439,不二兄弟,He Is My Brother,0,746944.19,27364,20103,1,0,7,0,0,199,0,0,2023-03-03,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-09-17,189,38500,夏天的蜗牛,Summer and Snail,0,26317.91,155,828,1,0,2,0,0,13,0,0,2023-09-05,0,0,0,0,0,-100,-80,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-09-17,190,38531,超能一家人,Advancing of ZQ,0,300694793.1,606912,7281094,1,0,1,0,0,59,0,0,2023-07-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
2023-09-17,191,38544,银河宝贝,Baby Of Galaxy,0,1074376.04,10537,41137,1,0,3,0,0,884,0,0,2021-04-17,0,0,0,0,0,-100,0,-100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
2023-09-17,192,39715,厨神驾到,Wonderful Chef,0,6790,5,97,1,0,2,0,0,-4,0,0,2023-09-22,0,0,0,0,0,-100,-33.33,-100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
2023-09-17,193,39737,贝肯熊：火星任务,BACKKOM BEAR: MARS MISSION,0,0,2,0,1,0,2,0,0,-10,0,0,2023-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-16,1,39699,第八个嫌疑人,Dust To Dust,33604715.27,292185957.3,822844,6933865,1,25.83,79232,795349,24.17,8,10,424,2023-09-09,8326413.47,19422,197329,2520269,10,104.69,0.27,103.95,18.63,4515419.57,10735,109314,14939839.58,34895,349171,5672955.94,12509,135613,7.71,24.78,24.51,24.81,7.83,100,10312332,19.83
2023-09-16,2,39722,敢死队4：最终章,Expend4bles,31393601.97,56084667.23,243802,1650785,1,24.13,120444,913352,27.76,2,8,261,2023-09-15,7674361.17,28460,221893,4276526,8,27.67,-2.35,24.17,28.33,4325248.65,17152,129346,13740970.67,51173,396084,5510584.01,19908,161862,5.21,24.45,23.63,24.29,5.19,100,17529284,33.7
2023-09-16,3,39702,奥本海默,Oppenheimer,14346770.16,380576231.5,876372,8984883,1,11.03,21210,322351,9.8,18,15,676,2023-08-30,3772725.07,5195,83749,794901,16,164.17,1.76,167.21,4.99,2376884.86,4030,55752,6659706.42,9794,149155,1519691.78,1881,33101,10.14,26.3,24.49,25.98,10.54,100,3180431,6.11
2023-09-16,4,39654,孤注一掷,No More Bets,12673047.67,3788668929,4707729,91444034,1,9.74,37258,312573,9.5,40,8,340,2023-08-08,3150029.12,8766,77901,961350,9,97.64,-2.13,94.08,8.76,1773231.67,5471,44022,5745281.56,16514,141044,1908800.83,5012,47096,7.71,24.86,23.53,24.92,8.1,100,4056550,7.8
2023-09-16,5,39708,鹦鹉杀,Dancing Green,9878689.16,17301868.67,108333,420171,1,7.59,73573,240466,7.31,2,3,134,2023-09-15,2406044.33,16617,59610,1811498,4,35.94,111.84,36.05,17.3,1560207.16,12428,37559,4038463.93,28076,97897,1826770.09,12138,44165,3.15,24.36,22.59,24.79,3.29,100,7636747,14.68
2023-09-16,6,39721,威尼斯惊魂夜,A Haunting in Venice,7464283.62,11535296.86,51394,305953,1,5.74,23459,195029,5.93,2,8,318,2023-09-15,1763309.43,4660,44939,492406,10,84.64,-15.73,77.04,5.52,921619.73,2841,24373,2971438.71,8559,75958,1772117.57,6273,48636,8.09,23.62,19.86,23.04,9.13,100,2410705,4.64
2023-09-16,7,39609,封神第一部：朝歌风云,Fengshen Trilogy,6816999.06,2594344791,3413831,59755526,1,5.24,16382,159543,4.85,59,10,416,2023-07-20,1628960.59,3333,37932,349611,11,171.93,3.16,169.64,3.85,1090596.86,3180,25964,3198011.51,7602,74471,851487.96,1844,20024,9.08,23.9,20.35,23.78,10.85,100,1757393,3.38
2023-09-16,8,39657,学爸,Papa,3783721.02,598946567,1428080,14725063,1,2.91,10983,95034,2.89,30,9,345,2023-08-18,993626.2,2368,24923,235028,11,250.99,9.74,249.88,2.58,504742.14,1901,12776,1903080.97,5425,47665,292554.98,709,7277,8.96,26.26,21.56,26.23,10.6,100,1060186,2.04
2023-09-16,9,39606,长安三万里,CHANG AN,1515559.89,1816626250,2289060,43965679,1,1.16,3700,37053,1.13,71,10,410,2023-07-08,234785.4,418,5732,41963,14,878.44,125.89,881.8,0.87,295463.45,1016,7367,937234.51,2011,22854,20027.94,39,478,10.2,15.49,11.3,15.47,13.66,100,363198,0.7
2023-09-16,10,39633,热烈,One And Only,982596.2,907633043.7,1494575,21922854,1,0.76,1154,24268,0.74,51,21,851,2023-07-28,110334.37,156,2738,16839,18,59.49,-4.39,47.45,0.27,230828.32,251,6068,478592.6,568,11395,64143.21,98,1625,18.2,11.23,13.52,11.28,16.26,100,133342,0.26
2023-09-16,11,39716,不虚此行,All Ears,753680.84,22699847.65,219387,504510,1,0.58,3570,17875,0.54,8,5,211,2023-09-09,154980.72,535,3659,50593,7,89.96,-34.79,89.55,0.84,96329.27,680,2271,379425.05,1723,8937,97472.8,394,2302,5.51,20.56,14.99,20.47,7.23,100,324119,0.62
2023-09-16,12,39725,好像也没那么热血沸腾,Lose To Win,701795.97,1109710.59,1946,27259,1,0.54,1445,17098,0.52,-11,12,486,2023-09-28,8139.37,2,141,354,71,4267.12,15955.56,3990.43,0.34,0,0,0,693117.6,1383,16943,0,0,0,9.84,1.16,0.14,0.82,39.83,100,173831,0.33
2023-09-16,13,39653,觅渡,PATHFINDERS,695640.24,4129696.25,2040,102173,1,0.53,196,17195,0.52,20,88,3549,2023-08-28,70657.06,15,1749,1870,117,-17.39,-35.95,-20.17,0.05,204002.33,49,5049,238485.94,66,5965,53484.91,11,1336,64.64,10.16,7.65,10.17,93.53,100,26603,0.05
2023-09-16,14,39637,潜艇总动员：环游地球80天,Around The World In 80 Days,649024.07,22936592.64,70920,518629,1,0.5,660,12612,0.38,36,19,983,2023-08-12,5400.68,34,167,3095,5,25.42,67.94,38.24,0.16,22329.63,177,672,82010.7,186,1808,93.33,1,3,17.6,0.83,5.15,1.32,5.4,100,71648,0.14
2023-09-16,15,39646,巨齿鲨2：深渊,Meg 2: The Trench,575268.07,848153415.4,1431007,20030777,1,0.44,2413,13930,0.42,44,6,238,2023-08-04,135070.17,413,3266,38632,8,237.62,-7.05,234.78,0.57,53422.97,382,1291,278458.03,1106,6764,99167.8,375,2372,6.36,23.48,17.12,23.45,8.45,100,219175,0.42
2023-09-16,16,39720,嗨！神兽,Hello! Tapir,522578.71,577804.71,8116,18192,1,0.4,8094,16546,0.5,1,2,65,2023-09-16,54000.75,522,1755,49393,3,0,809300,0,1.9,190029.27,3868,6024,265608.03,3033,8368,7891.7,159,231,2.11,10.33,6.45,10.61,3.55,100,785523,1.51
2023-09-16,17,39541,我经过风暴,The Woman in the Storm,487519.36,177586169.4,624601,4372994,1,0.37,3736,12394,0.38,31,3,130,2023-08-17,111286.3,682,2851,61674,4,49.18,-24.72,48.27,0.88,46539.45,536,1199,226044.49,1710,5717,97491.27,630,2471,3.7,22.83,18.25,23,4.62,100,334979,0.64
2023-09-16,18,39732,曾经炽热的我们,Someone In Glowing Twenties,457653.4,458006.8,5230,11731,1,0.35,5225,11725,0.36,1,2,88,2023-09-16,35494.67,386,886,36613,2,129400.11,104400,195316.67,1.23,183807.05,1800,4564,183886.6,2141,4842,43108.54,622,1125,2.27,7.76,7.39,7.56,2.42,100,515868,0.99
2023-09-16,19,39560,茶啊二中,Oh My School ！,406059.18,382464622.3,865482,9543619,1,0.31,1753,10381,0.32,65,6,232,2023-07-14,92491.21,290,2390,27637,8,1172,141.79,1164.43,0.41,83481.19,473,2130,216218.04,826,5494,3830.51,23,97,6.55,22.78,16.54,23.02,8.65,100,158416,0.3
2023-09-16,20,39723,2023光影之旅艺术影展·辉煌意大利-上海电影（集团）有限公司,2023 Light and Shadow Journey Art Film Exhibition - Brilliant Italy,286911,367088,5,3595,1,0.22,4,2952,0.09,,738,71728,,0,0,0,0,0,257.85,300,359.1,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,8856,0.02
2023-09-16,21,39684,奇迹少女,Miraculous: Ladybug and Cat Noir The Movie,166236.15,15569102.26,92518,505819,1,0.13,1100,5747,0.17,30,5,151,2023-08-18,21869.04,129,747,10972,6,1330.54,126.34,1252.24,0.26,36633.46,345,1278,100645.45,564,3474,3179.87,9,104,5.67,13.16,11.73,13,6.81,100,101365,0.19
2023-09-16,22,39692,GT赛车：极速狂飙,Gran Turismo,148884.06,12641989.04,119383,350737,1,0.11,627,3889,0.12,16,6,237,2023-09-01,30357.58,90,778,8748,9,190.33,-15.04,184.49,0.15,16305.72,121,417,76565.08,257,1960,22785.68,96,621,6.28,20.39,14.35,20.01,8.89,100,61973,0.12
2023-09-16,23,37838,老师，别哭,Only time for loving,147637.66,1099495.31,2343,33195,1,0.11,235,4288,0.13,8,18,628,2023-09-09,3215.81,16,99,1296,6,7.37,59.86,6.3,0.06,38868.14,91,1161,19054.71,69,652,10773,18,341,17.45,2.18,6.81,2.31,7.64,100,24570,0.05
2023-09-16,24,39292,相见在鸾峰桥,MET AT LUANFENG CORRIDOR BRIDGE,120359.99,1995854.68,965,64484,1,0.09,31,4012,0.12,303,129,3883,2022-11-18,24349.91,5,811,805,162,61.25,82.35,61.25,0.01,0,0,0,3790.08,1,127,55800,6,1860,69.51,20.23,16.13,20.21,100.75,100,5772,0.01
2023-09-16,25,39677,念念相忘,Just For Meeting You,99514.75,76133576.23,276293,1855677,1,0.08,479,2518,0.08,26,5,208,2023-08-22,18088.31,67,459,5964,7,190.32,-13.38,189.43,0.11,9956.03,79,263,54526.71,227,1371,16638.7,67,417,6.29,18.18,13.99,18.23,7.7,100,40038,0.08
2023-09-16,26,39688,火山挚恋,Fire of Love,79193.99,5747238.11,26053,140855,1,0.06,160,1913,0.06,30,12,495,2023-08-18,17737.08,30,429,2402,14,276.58,2.56,258.91,0.04,10825.2,34,333,40093.36,69,895,9638.35,19,211,13.56,22.4,18.75,22.43,17.86,100,14104,0.03
2023-09-16,27,39605,超级飞侠：乐迪加速,Super Wings,73900.79,70488797.55,252159,1911435,1,0.06,336,2042,0.06,71,6,220,2023-07-08,3487.5,26,104,2302,4,2303.51,226.21,2220.45,0.08,21887.32,125,627,44777.97,144,1192,0,1,0,6.91,4.72,7.74,5.09,4.52,100,29555,0.06
2023-09-16,28,38774,我们的岁月,Go With The Times,72300,10033959.68,6875,294013,1,0.06,21,2410,0.07,184,115,3443,2023-03-17,10350,1,345,345,345,-33.61,-22.22,-33.61,0,4350,1,145,14700,2,490,0,0,0,45.73,14.32,4.76,14.32,100,100,5270,0.01
2023-09-16,29,38925,永安镇故事集,Ripples of Life,71725.71,2752848.11,38528,61827,1,0.06,307,1517,0.05,9,5,234,2023-09-08,15576.01,40,285,3744,7,77.86,-26.38,76.19,0.07,8493.51,74,199,38685.8,119,855,8790.39,45,172,5.85,21.72,13.03,18.79,7.61,100,25938,0.05
2023-09-16,30,2333,红色恋人,A Time to Remember,63947.51,1375046.64,20034,38866,1,0.05,1339,1754,0.05,9196,1,48,1998-07-14,8900.15,144,241,13593,2,40.39,-25.45,55.36,0.31,15817.65,440,426,26460.2,448,745,10123.61,192,256,1.37,13.92,10.75,13.74,1.77,100,127935,0.25
2023-09-16,31,36360,暗杀风暴,Death Notice,58870.51,80545989.39,284430,1925419,1,0.05,302,4253,0.13,30,14,195,2023-08-18,1537.5,21,39,2128,2,413.81,-13.22,1341.69,0.07,11153.09,46,859,6297.57,87,155,3792.35,51,92,14.61,2.61,6.95,0.92,1.83,100,29114,0.06
2023-09-16,32,39644,芭比,Barbie,57830.31,252242913,486278,7091559,1,0.04,204,1630,0.05,58,8,283,2023-07-21,9589.83,22,244,2157,11,352.3,-0.49,321.19,0.05,5575.1,42,163,38771.47,126,1142,3647.91,8,71,8.64,16.58,10.78,14.97,11.31,100,18872,0.04
2023-09-16,33,39406,望道,Manifesto,56490,79247074.76,136339,1879398,1,0.04,15,1188,0.04,177,79,3766,2023-03-24,0,0,0,0,0,-61.77,-68.75,-63.14,0,14930,4,271,0,0,0,7000,1,140,39.65,0,0,0,0,100,2996,0.01
2023-09-16,34,39592,八角笼中,Never Say Never,51655.21,2208422196,3049428,54243770,1,0.04,419,1319,0.04,73,3,123,2023-07-06,13051.64,76,335,6826,4,187.59,10.85,201.14,0.1,4411.91,56,114,25943.27,204,665,5566.39,39,137,3.78,25.27,18.14,25.4,4.91,100,34897,0.07
2023-09-16,35,39676,雪域少年,Warrio King,50400.5,4690983.05,12781,99342,1,0.04,48,1057,0.03,29,22,1050,2023-08-19,15319,5,311,625,62,-35.16,45.45,-32.03,0.01,30649,9,617,2052.5,16,59,0,0,0,32.25,30.39,10.42,29.42,49.76,100,3278,0.01
2023-09-16,36,39674,里奇不眠夜,Ex Kills Me,44994.11,330000.92,4799,9001,1,0.03,45,1137,0.03,19,25,1000,2023-08-29,27708.71,20,726,1883,36,18.55,-11.76,15.31,0.01,2913.47,5,77,1335.83,5,25,13036.1,12,309,25.18,61.58,44.44,63.85,38.56,100,4515,0.01
2023-09-16,37,39686,丛林大冒险,Latte & the Magic Waterstone,42718.83,998083.43,10714,31659,1,0.03,252,1418,0.04,29,6,170,2023-08-19,7896.78,33,240,3434,7,1302.45,129.09,1303.96,0.06,12314.22,78,420,18322.82,92,582,239.01,1,14,6.97,18.49,13.1,16.93,6.99,100,20341,0.04
2023-09-16,38,38438,海安舅舅,Uncle From Hai'An,39589,49154.9,189,1855,1,0.03,29,1583,0.05,7,55,1365,2023-09-10,0,0,0,0,0,2124.1,70.59,2129.58,0.01,12929.5,4,517,10629.5,4,425,0,0,0,50.16,0,0,0,0,100,3156,0.01
2023-09-16,39,39650,王牌二哈,Kings Husky,38979.91,3005783.56,24219,84936,1,0.03,260,1783,0.05,29,7,150,2023-08-19,4626.84,26,192,2545,7,530.7,91.18,993.87,0.06,17433.23,81,923,9396.84,98,282,525,2,15,8.21,11.87,10,10.77,7.54,100,21713,0.04
2023-09-16,40,39706,三贵情史,Flaming Cloud,38648.6,4622875.42,108796,112976,1,0.03,760,939,0.03,8,1,51,2023-09-09,7695.81,99,196,9124,2,30.67,-45.01,28.81,0.18,6706.36,176,160,18925.78,312,453,4648.34,84,114,1.52,19.91,13.03,20.87,2.15,100,61786,0.12
2023-09-16,41,36770,苍穹,the sky,35400,15518180,2809,397163,1,0.03,5,885,0.03,,177,7080,,0,0,0,0,0,9.12,0,9.12,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,2655,0.01
2023-09-16,42,39462,怒吼,A Troupe’s Bygone Age,35306,973585.5,658,27357,1,0.03,15,1008,0.03,148,67,2354,2023-04-22,0,0,0,0,0,-30.64,-66.67,-30.48,0,21853,5,624,48,1,1,0,0,0,51.93,0,0,0,0,100,1941,0
2023-09-16,43,39659,2023英国舞台影像展-深圳百丽宫影院有限公司,2023 UK Stage Imaging Exhibition,34720,241093,33,2540,1,0.03,5,354,0.01,,71,6944,,0,0,0,0,0,128.2,66.67,126.92,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,1062,0
2023-09-16,44,39719,流水落花,Lost Love,33852.2,92330.17,1144,2356,1,0.03,393,889,0.03,2,2,86,2023-09-15,9222.48,73,230,6912,3,14.1,-46.89,10.02,0.09,6062.99,88,165,16318.1,170,433,2078.63,47,55,2.29,27.24,18.58,25.87,3.33,100,38772,0.07
2023-09-16,45,39685,燃冬,Breaking Ice,29599.11,26003467.25,126384,604712,1,0.02,229,721,0.02,26,3,129,2023-08-22,5374.91,26,132,2138,5,139.26,-22.64,142.76,0.05,3692.84,46,86,16439.27,104,406,3897.09,36,92,3.74,18.16,11.35,18.31,6.17,100,19290,0.04
2023-09-16,46,38935,井冈星火,SPARKS OF FIRE IN JINGGANGSHAN,25537.5,15883569.1,7592,417073,1,0.02,11,729,0.02,142,66,2322,2023-04-28,8807.67,4,252,569,63,-55.02,-38.89,-55.06,0,2415,1,69,12564.83,2,358,0,0,0,57.22,34.49,36.36,34.57,44.29,100,1274,0
2023-09-16,47,39661,萤火虫的天空,The sky of Firefly,24408.52,239393,1522,7273,1,0.02,13,829,0.03,36,64,1878,2023-08-12,0,0,0,0,0,54.45,8.33,46.73,0,0,0,0,0,0,0,0,0,0,33.32,0,0,0,0,100,2488,0
2023-09-16,48,39662,我和班主任的故事,The Story Between Mr Ma And Me,23758.3,263507.51,682,7652,1,0.02,26,654,0.02,8,25,914,2023-09-09,6479.85,4,161,383,40,-0.26,44.44,33.2,0.01,6704.8,6,187,10543.65,10,305,0,0,0,27.51,27.27,15.38,24.62,42.04,100,2377,0
2023-09-16,49,39707,毒蜂,DANGEROUS BEES,23282.94,241403.9,5913,8007,1,0.02,779,716,0.02,2,1,30,2023-09-15,2647.39,99,86,9783,1,-89.31,-84.81,-90.17,0.18,2690.1,202,80,12939.56,334,397,3527.89,93,99,0.94,11.37,12.71,12.01,0.88,100,76345,0.15
2023-09-16,50,39703,青木劫,Qing Mu Jie,21909.05,537538.33,12769,17520,1,0.02,334,763,0.02,8,2,66,2023-09-09,478.95,10,17,981,2,26.25,-19.52,28.24,0.08,80.4,5,3,778.5,24,28,20376.2,274,708,2.35,2.19,2.99,2.23,1.73,100,32413,0.06
